Map|Map description|mod|numSSG|numNG|numSNG|numGL|numRL|numLG|numShellsSmall|numShellsBig|numNailsSmall|numNailsBig|numCellsSmall|numCellsBig|numRocketsSmall|numRocketsBig|numHealthSmall|numHealthBig|numMegaHealth|numGA|numYA|numRA|numQuads|numRings|numPents|numEnviroSuits|numSpawns|numTeleports|numSecrets|numSecretDoors
baldm1|Horror at Red Hook   by Bal|dm|3|1|2|2|2|2|4|0|0|5|5|0|7|0|0|10|0|2|2|1|1|0|0|0|9|0|0|0
baldm2|In the Vault   by Bal |dm|1|0|1|1|2|1|2|0|0|2|3|0|3|1|0|8|0|0|2|1|0|0|0|0|9|2|0|0
baldm3|Baldm   Tainted Meat \By  BaL \http   www barrysworld com bal|dm|3|0|2|3|3|2|0|1|1|0|0|1|0|1|0|0|1|4|4|2|1|0|0|0|9|0|0|0
baldm4|Baldm4  Eternal Life \By  BaL \http   www barrysworld com bal|dm|1|0|1|1|2|1|0|1|1|0|0|1|0|1|0|0|1|2|1|1|0|0|0|0|6|7|0|0
baldm5|       Baldm  By  BaL \   When the Beast Prevails  \http   www barrysworld com bal|dm|2|0|2|1|2|1|0|1|1|0|0|1|0|1|1|0|0|2|2|1|1|0|0|0|7|5|0|0
baldm6|  Baldm6 By  BaL \    Scrap Metal  \www planetquake com bal|dm|2|0|2|3|3|2|0|1|1|0|0|1|0|1|1|0|0|4|2|1|0|0|0|0|9|0|0|0
baldm7|     Baldm7 By  BaL \  Black Feathered Wings  \www planetquake com bal|dm|1|0|1|2|2|2|0|1|1|0|0|1|0|1|1|0|0|2|2|1|1|0|0|0|8|5|0|0
baldm8|  Baldm8 By  BaL \   Dying Embers  \www planetquake com bal|dm|1|0|1|1|2|1|0|0|0|0|0|1|0|1|1|0|0|1|1|1|1|0|0|0|6|3|0|0
balscy|dunno yet   By Bal|dm|1|0|1|1|2|1|1|2|2|1|5|2|2|3|2|5|1|2|2|1|0|0|0|0|8|4|0|0
bambarr|bambarrel   probing existential questions II|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|7|0|9|0|0|0
bamspeed|bamspeed   probing existential questions|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|7|0|9|0|0|0
barbat|Barbat|dm|2|1|2|2|1|1|8|8|6|10|5|4|6|4|2|10|1|1|2|1|1|1|0|0|10|2|0|0
barena1|Bowl Arena by Nacho rage|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|1|0|0
barn7|Butchski s FRAGVILLE Port    |dm|0|0|2|1|2|1|0|0|0|0|0|0|3|0|0|12|0|0|0|1|0|0|1|0|4|0|0|0
barnv5b|Barn v5a  by Tim  firenze juno com |dm|2|1|2|1|1|0|2|0|0|5|0|0|3|0|0|4|0|3|1|1|0|1|0|0|9|0|0|0
agdm2|Raw Meat|dm|1|1|2|2|2|1|7|4|6|5|3|6|6|3|5|18|2|0|1|1|1|0|0|0|11|3|0|2
agenda| Hidden Agenda  by headshot|dm|0|0|1|2|2|1|0|0|1|0|0|1|0|1|1|0|0|2|1|1|1|0|0|0|6|4|0|0
agent|AGENT ORANGE   Malevola|dm|3|0|3|1|2|1|5|3|0|7|3|2|6|1|2|6|1|2|1|1|1|2|1|0|9|12|0|0
aggressr|Aggressor   by Tyrann|dm|1|0|1|1|2|1|1|0|0|2|4|0|7|0|3|7|1|2|1|1|0|0|0|0|7|4|0|0
aghast|Aghast by Vondur|dm|1|0|1|1|2|1|1|1|3|0|2|1|4|0|0|6|1|1|1|1|1|1|0|0|10|3|0|0
agnosia|Agnosia|dm|1|1|1|1|2|0|3|0|0|0|0|0|0|1|0|5|0|0|1|0|1|0|0|0|4|0|0|0
agony|(null)|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0
agxdm|Level by AgX|dm|4|1|1|1|1|0|0|0|0|3|0|0|1|0|0|3|1|0|0|1|1|0|0|0|4|1|0|0
airbiscuit|AirBiscuit by Catastrophe|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|5|0|0|0
airfall|on the air by    in  |dm|0|0|0|0|2|1|0|0|0|0|8|0|4|0|0|4|0|1|0|0|0|0|0|0|4|3|0|0
akmrkt|Metal Rocket|dm|1|0|1|1|1|1|5|0|0|2|1|0|2|0|2|7|1|0|1|0|0|0|0|0|4|1|0|0
alba|Albatross|dm|1|1|2|1|2|1|0|3|4|0|3|0|4|2|0|9|1|0|1|1|1|1|1|0|7|4|0|1
albatros|Albatross|dm|1|1|3|1|2|1|0|3|4|0|3|0|4|3|0|9|2|0|2|1|2|1|1|0|8|4|0|1
alcyone|Alcyone\by hylke beck aka gibbie\bech geo vu nl\april 1st 2005|dm|1|0|1|1|2|1|1|0|0|1|2|0|2|0|5|6|1|1|1|1|1|0|0|0|8|4|0|0
aldm1|The Waterin  Hole   by geezer|dm|5|2|1|3|1|1|1|2|1|2|1|2|7|0|0|6|1|0|1|1|1|1|0|0|8|1|0|0
aldm2|The Wishing Well   by geezer|dm|1|1|2|2|2|1|2|1|2|2|0|2|1|3|0|14|1|0|2|1|1|0|0|0|7|5|0|0
alien|Let Them Rot|dm|1|1|1|2|1|1|5|0|0|5|0|0|10|2|0|6|0|0|1|1|1|0|0|0|7|4|0|0
alk08dm|Charmhood|dm|1|0|1|1|2|1|6|0|0|7|7|0|8|0|0|6|1|2|1|1|0|0|0|0|7|0|0|0
alkdm02|Ravages of Sanguine|dm|5|2|3|2|3|1|11|0|0|12|3|0|10|0|0|13|0|0|1|0|0|0|0|0|6|0|0|0
alkdm04|Evergem|dm|0|0|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|4|0|0|0
alkdm04p|(null)|dm|0|0|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|4|0|0|0
altarmad|The Altar of Madness|dm|1|1|1|1|1|1|4|0|0|5|1|0|1|0|0|1|0|3|1|0|0|0|0|0|5|4|0|0
altdm1|altdm1  Alternative DM1|dm|2|3|1|1|1|1|6|0|0|4|1|0|2|1|14|10|0|1|1|1|0|0|0|0|10|2|0|0
alti|Now your quaking|dm|4|1|1|2|2|1|13|1|0|8|6|0|13|0|0|16|2|1|2|1|1|1|1|0|12|0|0|1
altima|A L T I M A   By Myk|dm|4|2|1|1|1|1|1|0|1|1|1|1|0|1|2|1|1|1|2|1|1|1|1|0|9|4|0|0
amap|another map     clone|dm|2|0|1|1|2|1|3|0|0|2|2|0|3|0|0|6|1|1|1|1|1|0|0|0|5|5|0|0
amen3|Meurs |dm|1|1|1|1|1|1|4|1|1|5|2|0|3|0|0|13|2|1|0|0|1|1|1|0|7|0|0|3
anarchy| Anarchy    by Yoda|dm|3|1|1|1|1|1|1|0|0|2|2|0|1|0|3|2|0|0|0|0|1|0|0|0|5|4|0|0
anarqist|the anarqist clan|dm|1|0|2|1|1|1|0|1|1|2|2|0|1|1|0|7|1|1|1|1|1|0|1|0|16|14|0|2
anchall|              |dm|1|1|1|0|1|1|0|2|2|2|2|2|2|2|0|6|1|0|0|1|0|0|0|0|8|0|0|0
ancients|Crypt of the Ancients    By Pirate|dm|2|0|1|1|2|1|2|0|0|5|2|0|9|0|0|14|0|2|1|1|1|1|1|0|8|8|0|0
anctomb|Ancient Tomb|dm|2|2|1|1|1|0|5|0|0|5|0|0|5|0|0|5|1|0|1|1|0|1|0|0|6|1|0|0
androm9|Andromeda Nine by Slayer|dm|2|3|0|2|2|2|4|0|0|9|8|0|9|0|0|24|2|0|0|2|1|0|1|0|10|3|0|1
androm9b|Andromeda Nine B by Slayer|dm|3|1|1|1|2|1|4|0|0|11|8|0|10|0|0|24|2|0|1|1|1|0|1|0|10|3|0|1
anihous2|Animal House|dm|1|1|1|1|2|1|1|1|3|1|1|2|2|2|2|6|1|1|1|1|0|0|0|0|9|4|0|0
anihouse|Animal House|dm|1|1|1|1|2|1|1|1|3|1|1|2|2|2|2|6|1|1|1|1|0|0|0|0|9|4|0|0
anklbite|Anklebiter|dm|1|1|1|1|1|1|8|2|10|2|0|2|8|0|4|12|0|1|1|1|1|0|1|0|12|0|1|1
anomap|another map     clone|dm|2|0|1|1|2|1|3|0|0|2|2|0|3|0|0|6|1|1|1|1|1|0|0|0|5|5|0|0
anon01|Salusa Secundus|dm|1|1|1|1|2|1|0|0|0|2|2|0|3|0|0|7|0|1|1|1|1|1|0|0|7|0|0|0
anon02|Chthon s Summer Home|dm|2|2|2|2|1|0|0|0|0|2|0|0|2|0|0|5|0|1|1|1|1|0|0|0|6|1|0|0
another|(null)|dm|3|0|1|2|2|1|2|4|3|3|1|3|11|2|3|9|1|1|2|2|1|1|0|2|16|0|0|0
aoesp0c|AOE   Space Station   Rocketman|dm|1|0|4|1|4|1|0|2|0|5|3|0|9|1|0|6|1|0|2|1|1|0|1|0|7|6|0|0
aopdm1|The Absolution|dm|2|3|1|1|1|1|5|0|2|8|4|1|6|0|11|2|1|0|2|1|0|1|0|0|13|5|0|0
aopdm2|Runic Raging|dm|1|1|1|1|0|0|1|4|9|0|0|4|3|0|0|10|1|1|1|0|0|0|0|0|32|4|0|0
aopdm3|Mental Overlord|dm|1|1|1|1|0|0|1|1|6|3|0|5|1|1|2|6|0|1|1|0|0|0|0|0|15|2|0|0
aopdm4|Mental Overlord II|dm|3|1|1|1|0|0|4|2|8|1|2|2|0|0|2|7|0|1|1|0|0|0|0|0|31|4|0|0
aopdm5|Midnight Darkness|dm|1|0|1|0|2|0|1|1|2|2|0|2|3|2|6|4|2|1|1|1|1|0|1|0|7|2|0|0
aopdm6|(null)|dm|2|1|1|1|1|0|4|0|2|5|3|1|6|1|2|7|1|1|1|1|1|0|0|0|8|0|0|0
apdm0|The Tower|dm|1|1|1|1|1|1|3|1|1|3|2|0|4|0|3|7|1|1|1|1|0|0|0|0|8|4|0|0
apdm1|The Furnace|dm|2|1|1|1|1|1|7|1|2|6|3|2|3|2|7|7|1|1|1|1|1|0|0|0|10|4|0|0
apdm2|The Underground Base|dm|2|1|2|1|2|1|9|0|1|6|6|0|6|2|16|19|2|1|1|1|1|1|1|0|12|0|0|2
apdm4|The Lava Pools|dm|2|1|1|1|2|1|2|1|2|3|2|1|2|2|13|9|0|2|1|1|1|0|0|0|8|3|0|0
apdm5|Castle of Carnage|dm|3|1|2|2|2|1|1|2|4|2|1|3|4|2|10|11|1|1|2|1|1|0|0|0|10|3|0|0
apex|(null)|dm|1|1|1|1|1|1|0|8|5|0|4|0|5|0|0|6|2|2|2|2|1|1|1|1|8|4|0|0
apleasure|Ancient Pleasure\ by  iNg LAv   h p \ www gamersrevolt com|dm|0|0|0|1|2|1|0|0|0|0|2|2|6|0|8|0|0|0|1|1|0|0|0|0|6|2|0|0
aquapark|AquaPark by EmD SkaR   GlOOMy  For DMM3 FFA  PowerUps ON  GL |dm|8|0|8|8|4|0|8|0|0|24|0|0|12|0|0|4|1|4|4|4|1|0|0|0|4|0|0|0
aquaren1|aquarena   Mentle and Rocketman|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|6|0|0|0
aqua_ra1|Gib Arena|dm|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|5|0|0
ar|Run A Round|dm|2|1|0|0|0|0|6|0|0|2|0|0|0|0|0|4|0|0|1|0|0|0|0|0|4|0|0|0
arcarena|Arcane Arena by Palin|dm|2|2|2|4|3|1|1|6|9|8|1|7|2|5|14|18|2|2|2|2|1|1|0|1|8|6|0|0
arcbase|Arcane Base|dm|3|2|3|3|2|1|8|0|6|14|4|2|4|3|12|32|3|1|1|1|0|1|0|0|8|7|0|0
arcbase2|Arcane Base 2|dm|1|3|2|3|2|1|7|1|4|7|2|2|2|3|14|20|2|0|2|0|0|1|0|0|8|0|0|0
arch|(null)|dm|4|4|1|2|1|1|4|0|0|8|2|0|4|0|0|4|0|0|0|0|0|0|0|0|12|0|0|0
archaic1| Archaic Nature |dm|1|1|1|1|2|1|3|0|1|2|2|2|4|0|0|11|1|1|2|1|1|0|0|0|7|4|0|0
archaic2| Archaic Nature v2 by Corpsegrinder|dm|1|1|1|1|2|1|3|0|1|2|2|2|4|0|0|11|1|1|2|1|1|0|0|0|8|4|0|0
arcpaths|Arcane Paths|dm|1|1|1|1|2|1|5|1|4|2|2|2|2|2|8|15|1|1|1|1|0|1|0|0|8|3|0|0
area|area51 by Capt  Gib|dm|0|1|2|2|1|1|0|1|4|0|0|1|0|6|0|4|1|1|0|1|1|0|0|0|5|2|0|2
area52|a r e a    5 2|dm|3|2|1|1|1|1|5|0|2|10|0|1|1|0|9|10|0|2|1|0|1|0|0|0|6|1|0|0
area7|AREA   7|dm|3|3|3|2|2|1|14|0|0|19|14|0|12|1|2|23|1|3|3|2|2|1|1|1|7|10|8|0
arena|Deathmatch Arena I|dm|1|1|1|1|1|1|0|2|2|0|0|3|0|1|0|2|1|0|0|1|1|2|2|0|7|0|0|0
1-none|1 Or None   By  Qazew|dm|2|0|0|0|2|0|0|0|0|0|0|0|12|0|4|0|1|0|0|1|1|0|0|0|7|0|0|0
13|Thirteen  1 on 1 map |dm|1|0|1|1|2|0|0|1|1|0|0|0|1|0|4|1|0|1|2|0|0|0|0|0|5|0|0|0
132|(null)|dm|1|1|1|1|1|1|2|1|1|2|0|1|0|4|0|11|1|1|0|1|1|1|1|1|4|3|0|5
13b|13B  1 on 1 map |dm|1|0|2|0|2|0|0|1|2|0|0|0|1|0|3|2|0|0|2|0|0|0|0|0|5|0|0|0
13edge|Claustrophobic Edge  by sst13 |dm|2|0|0|1|1|0|3|0|0|0|0|0|3|1|4|2|1|2|0|1|0|0|0|0|10|1|0|0
16arena5|Welcome to Mega Arena   Made by pgatcomb aol com|dm|2|0|0|2|2|1|5|0|0|0|1|0|6|0|0|6|0|0|2|4|1|0|0|0|4|0|1|1
1bsp1|The Unknown by Fishman vvm com|dm|3|2|3|2|2|2|5|1|1|6|3|1|9|1|0|17|1|2|1|1|1|1|1|0|10|6|0|0
1bsp10|Dakyne by G1ZM0|dm|2|0|2|2|2|0|1|3|3|0|0|0|3|3|0|9|2|0|2|2|1|0|0|0|10|2|0|2
1bsp2|The Infernal Lodge v0 5b   Authored by Ritalin Kid|dm|1|1|1|4|1|0|8|0|0|5|0|0|5|0|0|14|0|1|1|1|1|1|1|0|8|1|0|0
1bsp3|The Hall of Loki|dm|2|1|1|1|1|0|2|0|0|1|0|0|1|3|2|8|1|1|0|1|1|0|0|0|12|4|0|0
1bsp4|Scohop s House of Pain|dm|7|8|3|4|4|1|16|0|0|24|6|0|10|0|0|37|2|3|4|2|3|3|2|1|16|7|0|0
1bsp5|Llamaphobopolis|dm|2|2|1|0|1|1|1|0|2|3|1|0|1|1|2|8|1|1|1|0|1|1|0|0|5|5|0|1
1bsp7|Open|dm|1|0|1|0|1|1|3|0|0|4|1|0|2|0|0|4|0|1|1|1|0|0|0|0|9|2|0|0
1bsp8|The Chemical Nightmare|dm|2|1|1|1|2|1|2|1|1|1|2|0|0|2|0|6|2|3|2|2|2|1|1|0|7|6|2|0
1bsp9|Precense of death|dm|3|1|3|2|2|1|2|2|5|2|3|0|2|6|0|14|2|1|1|1|1|1|0|0|16|3|0|4
222x3dm|222x3|dm|1|0|0|1|2|0|4|0|0|0|0|0|4|0|0|0|2|0|0|0|0|0|0|1|5|0|0|0
281jab|281JAB   Jeff Blaine|dm|1|1|1|1|0|0|2|0|0|5|0|0|3|0|0|6|1|1|0|0|1|0|0|0|4|2|0|3
2castles|(null)|dm|1|1|1|1|1|1|0|6|8|0|5|0|0|8|0|0|6|1|1|1|2|1|2|0|8|2|0|0
2cavers1|Dual Cavers  Another Pointless Map By Lurker2 H |dm|0|0|0|0|0|0|0|0|0|6|0|0|6|0|0|0|2|0|0|4|1|0|1|0|6|0|0|0
2flex|The Too Flex World|dm|1|2|1|1|2|1|1|0|1|4|2|3|7|2|1|16|1|2|2|1|1|1|1|1|13|1|3|1
2medics2|Medic Cavern by Hand Of God2 H  And Idea By Lurker2 H |dm|0|0|0|0|0|0|9|0|0|4|3|0|18|0|0|12|0|0|0|8|0|0|0|0|4|0|0|0
2ndbase|Second Base|dm|1|0|1|1|1|1|0|0|0|2|3|0|3|0|0|10|1|1|1|0|1|0|0|0|5|2|0|0
2ships|Dueling Starships   set your r farclip to 8000 if you re having vis errors|dm|2|0|2|2|3|3|0|0|0|4|0|0|0|0|0|0|0|2|2|0|1|0|0|0|6|6|0|0
2shipsb1|Dueling Starships   set your r farclip to 8000 if you re having vis errors|dm|2|0|2|2|3|3|0|0|0|4|0|0|0|0|0|0|0|2|2|0|1|0|0|0|6|6|0|0
34| ST B L Z D W RF R  |dm|1|0|1|2|2|1|2|2|2|6|3|2|2|4|4|4|1|2|1|1|0|0|0|0|7|2|0|0
3ebluebeta|    mushroom blue |dm|1|1|1|1|1|1|2|1|3|2|4|2|2|1|5|3|1|2|1|1|0|0|0|0|6|4|0|0
3egreenbeta|    green |dm|1|1|1|1|2|1|1|1|2|2|0|3|2|1|5|2|1|2|1|1|1|0|0|0|6|4|0|0
3egreybeta|    grey would be the color |dm|1|1|1|1|1|1|1|1|2|4|3|2|2|2|5|3|1|2|1|1|0|1|0|0|7|4|0|0
3eredbeta|    red |dm|1|1|1|1|1|1|3|1|3|4|2|0|3|1|5|2|1|1|1|1|1|1|0|0|7|4|0|0
3floors|3 Floors|dm|2|1|0|1|1|0|0|0|0|0|0|0|0|0|0|2|1|1|2|0|1|0|1|0|12|0|0|0
3scity1|(null)|dm|1|1|1|1|1|0|2|0|1|0|0|0|1|0|1|5|0|0|2|0|0|0|0|0|6|4|0|0
3towers|Three Towers|dm|1|1|1|1|1|0|4|0|0|2|0|0|0|0|0|4|0|0|1|0|1|0|0|0|6|7|0|0
4|A Space Oddity|dm|1|1|1|0|1|0|4|0|0|8|0|0|4|0|0|12|0|2|2|0|1|0|0|0|22|4|0|0
4archs|The Four Arches|dm|1|1|1|1|1|1|1|0|0|5|3|0|7|0|0|6|0|1|1|0|0|0|0|1|4|4|0|0
4boats|Brought to you by Hafhead|dm|4|4|1|1|2|1|0|4|4|0|0|4|0|4|0|6|2|1|1|2|1|1|0|2|16|0|0|0
4hscity|(null)|dm|0|0|0|0|6|0|1|0|0|0|0|0|7|0|0|12|0|0|2|1|1|0|0|0|10|0|0|0
4in1_dm| 4in1 DM  by    Q |dm|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|12|8|0|0
4playre|You re in Area  2|dm|5|5|5|5|5|5|0|3|3|4|0|16|0|20|0|0|16|5|5|9|12|16|14|0|4|15|0|0
4rooms|Get Ready For a SUPRISE|dm|1|0|1|2|3|0|0|4|3|0|0|0|5|9|3|1|0|0|1|1|1|1|1|0|9|2|0|0
4square|4 Square X Deux   Timer|dm|1|1|1|1|2|1|1|0|0|3|2|0|4|0|0|5|0|1|1|1|1|0|0|0|6|3|1|1
4tower|Four Towers v1 0 by Ben Turner  turner glo be  |dm|1|1|1|0|1|0|4|0|0|6|0|0|10|0|0|10|0|1|0|1|1|1|1|0|8|0|0|0
5150|5150  Created by Midiguy   DJB   midiguy crl com |dm|3|2|2|2|1|0|3|0|0|3|0|0|2|0|0|8|0|1|1|0|0|0|0|0|16|0|0|0
5days|(null)|dm|2|2|1|1|2|1|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0
5rooms|5rooms|dm|3|2|1|2|1|1|0|4|4|0|0|4|0|8|0|14|2|1|1|1|1|1|1|0|10|4|0|3
808base|808Base by Sartori|dm|4|2|1|1|1|1|0|0|0|0|0|0|0|0|0|7|0|1|1|0|1|0|0|0|6|0|0|0
99ways|Nine point nine ways to die|dm|3|1|2|1|3|1|2|3|6|0|0|6|3|4|6|8|2|1|2|2|0|0|0|0|8|2|1|0
9pin|9 Pins|dm|2|2|2|0|1|1|5|0|0|9|1|0|1|0|0|7|0|2|1|1|1|0|0|0|4|18|0|0
a2|   Return to Atlantis   By Pingu|dm|1|0|0|1|2|1|2|1|0|0|3|3|3|1|1|3|1|0|1|1|1|0|0|0|6|2|0|0
aacyber|CYBERSHOW|dm|0|0|11|0|2|0|0|0|8|0|0|0|0|0|0|2|1|0|4|1|1|1|1|0|6|11|0|0
aartis|(null)|dm|1|2|1|1|3|1|6|2|4|1|2|0|5|2|1|12|1|1|1|1|1|0|1|0|12|3|0|0
ab2|Abandoned Base 2|dm|1|2|1|2|1|2|15|4|5|13|7|2|5|3|10|2|1|1|1|1|1|1|1|0|8|1|0|0
abom|Abomination   by Kaiser|dm|0|1|1|0|2|0|1|0|0|3|0|0|3|0|0|5|0|0|1|1|1|0|0|0|5|2|0|0
abp05|Another Bad Place   Rocketman|dm|3|0|3|1|2|1|0|1|1|3|2|0|8|1|0|7|1|2|2|2|1|1|1|1|8|0|0|0
abrhplus|  ABrh       BS 97|dm|0|0|0|0|4|0|0|0|0|0|0|0|6|0|0|9|1|0|1|1|1|0|1|0|16|1|0|0
ac1|Anti Clan I|dm|1|1|1|1|2|1|3|0|0|4|2|0|8|1|5|4|2|1|1|2|1|1|0|0|4|2|0|1
ac2|Anti Clan II|dm|1|1|1|2|3|3|2|0|0|7|9|1|6|0|6|7|1|1|2|2|1|1|1|0|6|6|0|0
ac3|             III   |dm|1|1|1|1|1|1|2|0|1|4|3|3|3|2|2|7|1|1|1|1|0|1|0|0|3|2|0|0
ac4|                |dm|1|1|1|1|2|1|4|2|3|6|4|3|5|2|8|7|1|1|1|1|0|0|0|0|4|4|0|0
acedave2|DarkRealm   Ace Dave|dm|3|2|2|2|2|1|1|4|3|2|0|7|1|5|2|11|1|2|2|1|1|1|1|0|14|2|0|0
acesbase|(null)|dm|1|1|1|1|1|0|1|1|1|3|0|0|4|0|1|7|1|1|0|1|1|0|1|1|10|2|0|0
acid2|  A c i d    2  |dm|1|1|1|1|2|1|1|1|1|1|1|0|5|1|4|5|2|1|2|1|1|1|1|0|9|4|0|0
ac_die|Whom ever dies with the most kills wins |dm|1|1|1|1|1|1|3|1|4|5|0|9|5|4|0|17|1|1|1|1|1|0|4|1|7|5|0|0
addict|quake addict|dm|1|1|1|1|2|1|0|1|2|1|1|2|2|3|0|9|1|1|1|1|0|0|0|0|5|2|0|0
addqk1a|(null)|dm|1|2|2|1|1|0|4|0|0|3|0|0|3|0|0|5|0|1|1|0|0|0|0|0|15|0|0|1
addqk2a|(null)|dm|2|3|1|1|1|0|5|0|0|5|0|0|4|0|0|6|0|0|1|1|0|0|0|0|16|0|0|0
admds|The Death Shrine|dm|4|2|1|1|2|1|5|0|2|5|5|2|5|1|7|8|2|2|0|1|1|1|0|0|10|6|0|1
adoom|Arena of the Doomed|dm|1|2|1|3|1|1|1|0|0|3|1|0|1|0|0|4|1|1|0|0|1|1|1|0|8|1|0|0
aerowalk|Aerowalk|dm|0|0|2|1|2|1|0|0|0|4|4|0|4|0|0|8|1|2|1|1|0|0|0|0|6|4|0|0
ag|Atomic Garden|dm|1|1|1|1|1|1|4|0|3|1|4|0|7|0|0|10|1|1|1|1|1|1|0|0|8|1|0|0
ag2|Atomic Garden II   by NeoRider|dm|2|2|1|2|2|1|0|2|4|0|6|0|9|0|11|10|1|2|1|1|1|1|1|0|5|1|0|0
againv2|Made By Hunter|dm|3|2|3|4|3|2|3|0|2|3|4|1|8|0|1|17|1|1|2|2|0|1|0|0|17|7|0|0
saddeath|Sadness of Death|ctf|2|1|2|2|1|2|6|0|0|8|4|0|6|0|0|25|2|0|2|0|1|0|0|0|18|1|0|6
sctf1b|skelctf1|ctf|4|0|3|2|7|2|4|0|0|6|4|0|4|4|0|40|0|3|4|2|2|0|0|0|8|0|0|0
sickctf1|SickBoy s Fast Capture |ctf|0|0|2|1|2|0|4|0|0|4|0|0|4|0|0|10|0|0|2|1|0|0|0|0|8|4|0|0
sickctf2b|Sick Castles of Death 1 3|ctf|2|0|2|2|2|2|0|2|6|0|6|0|0|5|0|8|1|0|4|0|0|0|0|0|10|0|0|0
sickctf3b|Deeper Underground  by SickBoy   |ctf|0|0|2|4|4|2|0|0|0|4|4|0|16|0|0|16|0|0|2|1|0|0|0|0|12|1|0|0
softbox|The Softbox     by Forrest|ctf|5|2|3|2|2|1|9|0|0|9|4|0|4|0|0|18|1|1|2|1|1|0|0|0|11|0|0|0
stnkctf1|The PleentZA Palace   by Stinkbutt 1997|ctf|5|1|5|3|2|1|4|6|20|1|4|5|17|1|13|17|3|3|3|2|2|0|0|0|10|12|0|1
subdefiance|Subterranean Defiance   eweide midusa net|ctf|2|2|2|2|5|1|2|0|8|0|2|0|5|5|0|14|1|0|2|1|2|1|0|0|8|5|0|4
subterr2|Subterrain 2|ctf|2|0|4|4|2|2|8|0|0|14|4|2|10|2|0|24|2|4|2|2|2|0|1|0|12|2|0|2
subterra|Subterrain|ctf|2|2|2|4|2|1|6|0|0|12|2|0|13|0|0|26|2|0|2|2|2|0|1|0|14|0|0|2
sw1m0|Tatooine|ctf|1|2|1|1|2|3|1|0|0|2|6|0|6|0|0|7|1|2|0|1|1|1|1|0|9|0|0|0
sw1m1|Diplomatic Mission|ctf|2|4|1|2|0|2|4|0|0|2|12|0|0|0|0|12|0|0|8|0|0|0|0|0|12|0|0|0
sw1m2|Detention Block|ctf|3|4|1|1|1|2|1|0|0|3|7|0|1|0|0|6|0|5|1|1|1|1|1|4|6|4|0|0
sw1m3|Central Core|ctf|2|2|0|1|2|1|0|0|0|0|5|0|6|0|0|11|0|0|1|1|1|0|1|0|9|0|0|0
sw1m4|ATAT G4 Open|ctf|1|1|0|1|2|4|4|0|0|0|4|0|5|0|3|5|1|3|3|3|0|0|1|0|7|0|0|0
sw1m5|Bespin   Cloud City|ctf|1|3|1|1|1|2|0|0|0|3|6|0|4|0|0|14|0|0|1|2|1|0|3|0|7|12|0|0
sw1m6|Rebel Revenge by cYcLoNiTe  DWS |ctf|2|3|2|0|4|5|1|0|0|1|1|0|1|0|0|1|0|2|4|7|1|1|2|0|12|4|0|0
synjrena|SynJ s Arena|ctf|2|2|2|1|2|1|1|4|4|2|2|1|4|3|1|16|1|1|1|1|1|1|1|0|15|1|0|0
tallmap1|(null)|ctf|0|0|0|0|0|0|8|0|0|0|8|0|8|0|0|8|0|0|8|0|0|0|0|0|0|4|0|0
tctf8tw|Barbie s Domain TW|ctf|2|4|2|1|2|2|8|0|2|16|14|2|14|4|8|18|2|4|4|2|2|2|1|0|14|6|0|0
tfactf10|The Final Ascent|ctf|4|2|5|4|2|2|8|2|4|6|0|6|6|2|0|26|1|2|2|1|2|1|1|0|16|0|0|4
thresh|Entering Threshold of Pain   Hal9000 KURTZ |ctf|4|0|6|2|2|2|10|0|0|14|4|0|8|0|0|28|0|4|0|0|1|0|0|0|6|2|0|0
tnyctf3x|Tony CTF III Xpanded|ctf|2|0|2|4|2|1|4|0|0|4|0|0|0|0|0|8|1|4|0|1|1|0|0|0|20|0|0|0
tonctf11|Tony CTF 11   Farewell Dawn|ctf|2|0|2|1|2|0|4|6|6|6|0|0|4|0|0|8|0|8|2|0|0|0|0|0|7|2|0|0
tonyctf1|Welcome to Gwen s House|ctf|4|4|3|1|2|0|2|0|0|6|0|0|4|0|0|14|0|1|1|2|1|0|0|0|9|0|0|1
tonyctf2|Tony CTF II   Fast and Hard|ctf|2|0|2|2|1|0|3|0|0|6|0|0|2|2|0|4|1|0|2|2|1|0|0|0|14|0|0|0
tonyctf3|Tony CTF III   Don t Stop|ctf|2|0|2|2|1|0|4|0|0|4|0|0|0|0|0|4|0|4|0|0|0|0|0|0|10|0|0|0
